phase,run_id,unit_id,trial_id,mode,model_config,condition,cluster,repeat_index,source_ref,artifact_id,event_id,value_type,observed_origins,reference_origins,tp,fp,fn,depth,depth_basis,reference_basis
g,run-f3746f6fabc7e16dd8703f4c,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s01-r3,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s01-r3,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s01,3,datasets/t17-v2/stages/g/core-trials.jsonl#L78,artifact-54eba2723beabfc3,event-f2c30a8ad0836d90,tool_return,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-f3746f6fabc7e16dd8703f4c,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s01-r3,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s01-r3,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s01,3,datasets/t17-v2/stages/g/core-trials.jsonl#L78,artifact-b6e02e8d9cb59ca1,event-6b4bd6030e87f38d,skill_output,"[""tool-return-source"", ""workspace:/inputs/tool-return.json""]","[""tool-return-source"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-f3746f6fabc7e16dd8703f4c,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s01-r3,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s01-r3,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s01,3,datasets/t17-v2/stages/g/core-trials.jsonl#L78,artifact-74fc0bed3b2e3624,event-3fef310ce7d2dbee,skill_output,"[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]","[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-995ab8dac2c638c6c36b70f2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r1,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r1,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,1,datasets/t17-v2/stages/g/core-trials.jsonl#L79,artifact-52ed38f601f19855,event-ff242b03130d6de6,tool_arg,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-995ab8dac2c638c6c36b70f2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r1,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r1,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,1,datasets/t17-v2/stages/g/core-trials.jsonl#L79,artifact-2048f0f5e1370623,event-75a7cba66788be02,file,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-995ab8dac2c638c6c36b70f2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r1,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r1,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,1,datasets/t17-v2/stages/g/core-trials.jsonl#L79,artifact-b571fac049be0f5d,event-38aa09362f7b29f4,tool_return,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-995ab8dac2c638c6c36b70f2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r1,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r1,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,1,datasets/t17-v2/stages/g/core-trials.jsonl#L79,artifact-221e6e32409ce7f6,event-51416bc3c3f1f5ec,skill_output,"[""tool-return-source"", ""workspace:/inputs/tool-return.json""]","[""tool-return-source"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-995ab8dac2c638c6c36b70f2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r1,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r1,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,1,datasets/t17-v2/stages/g/core-trials.jsonl#L79,artifact-fac0f732469a90d6,event-bcb896f61e192ef5,skill_output,"[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]","[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-fe5b49be9b9ef9b37ef13b69,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,2,datasets/t17-v2/stages/g/core-trials.jsonl#L80,artifact-6f96ce0d1f489d51,event-6b524371e1d4041a,tool_arg,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-fe5b49be9b9ef9b37ef13b69,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,2,datasets/t17-v2/stages/g/core-trials.jsonl#L80,artifact-c51c2991872dafd0,event-8df38e922fa5d344,file,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-fe5b49be9b9ef9b37ef13b69,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,2,datasets/t17-v2/stages/g/core-trials.jsonl#L80,artifact-4fd9fef226bf678d,event-d0a1359e96311c1c,tool_return,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-fe5b49be9b9ef9b37ef13b69,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,2,datasets/t17-v2/stages/g/core-trials.jsonl#L80,artifact-6b2349c2aed4e994,event-dd35d4c596ed1a0c,skill_output,"[""tool-return-source"", ""workspace:/inputs/tool-return.json""]","[""tool-return-source"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-fe5b49be9b9ef9b37ef13b69,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,2,datasets/t17-v2/stages/g/core-trials.jsonl#L80,artifact-614783c82962496d,event-2401402d7da6b96a,tool_arg,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-fe5b49be9b9ef9b37ef13b69,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r2,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,2,datasets/t17-v2/stages/g/core-trials.jsonl#L80,artifact-2c02aefcc4d3cd1e,event-b4760258ca5155f7,skill_output,"[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]","[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-66f82ece3aa70af534d8f342,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r3,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r3,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,3,datasets/t17-v2/stages/g/core-trials.jsonl#L81,artifact-7584de1154bf87ea,event-6ddb4aa1abac3600,tool_arg,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-66f82ece3aa70af534d8f342,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r3,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r3,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,3,datasets/t17-v2/stages/g/core-trials.jsonl#L81,artifact-fd1d15486fc7f354,event-d8e617dc7d98df0b,file,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-66f82ece3aa70af534d8f342,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r3,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r3,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,3,datasets/t17-v2/stages/g/core-trials.jsonl#L81,artifact-e9aa8ab8ddec76ae,event-0a64eb4246096efe,tool_return,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-66f82ece3aa70af534d8f342,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r3,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r3,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,3,datasets/t17-v2/stages/g/core-trials.jsonl#L81,artifact-52416111c3e6424b,event-c80ab24e2ab5bd7a,skill_output,"[""tool-return-source"", ""workspace:/inputs/tool-return.json""]","[""tool-return-source"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-66f82ece3aa70af534d8f342,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r3,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s02-r3,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s02,3,datasets/t17-v2/stages/g/core-trials.jsonl#L81,artifact-d693679d7945bf7d,event-5c965352d5d87909,skill_output,"[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]","[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-a4f2dfdb829726a73d5a6a1c,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r1,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r1,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s03,1,datasets/t17-v2/stages/g/core-trials.jsonl#L82,artifact-751c04af49c3e7ab,event-ba65bd73a8ea6657,tool_arg,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-a4f2dfdb829726a73d5a6a1c,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r1,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r1,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s03,1,datasets/t17-v2/stages/g/core-trials.jsonl#L82,artifact-b44518933fa54a41,event-2a8bbeec37fddcda,file,"[""workspace:/inputs/tool-return.json""]","[""workspace:/inputs/tool-return.json""]",1,0,0,0,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-a4f2dfdb829726a73d5a6a1c,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r1,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r1,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s03,1,datasets/t17-v2/stages/g/core-trials.jsonl#L82,artifact-0f34b4d4ef1210fc,event-9859c49ce033d207,tool_return,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,4,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-a4f2dfdb829726a73d5a6a1c,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r1,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r1,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s03,1,datasets/t17-v2/stages/g/core-trials.jsonl#L82,artifact-32dd73534630107d,event-e4a514a847e80239,skill_output,"[""tool-return-source"", ""workspace:/inputs/tool-return.json""]","[""tool-return-source"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-a4f2dfdb829726a73d5a6a1c,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r1,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r1,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s03,1,datasets/t17-v2/stages/g/core-trials.jsonl#L82,artifact-a2c623bd2f464512,event-bdc4acf32684c62d,skill_output,"[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]","[""tool-return-consumer"", ""workspace:/inputs/tool-return.json""]",2,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
g,run-78fda22e882e27574f37e324,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r2,t17-live-reference-v2-model2-c2-tool-return-grid-p01-s03-r2,monitor,deepseek-v4-flash,c2-tool-return-grid-p01,s03,2,datasets/t17-v2/stages/g/core-trials.jsonl#L83,artifact-64821b750f3a0030,event-23ffc4543d22cd4b,tool_arg,"[""tool-return-source""]","[""tool-return-source""]",1,0,0,2,fresh production graph labels; origin counts independently computed,saved separate oracle GT_data; exporter/instrumentation trusted
