cost,stratum,mechanism,policy,family_id,rho,observations,reference_point,reference_unknown,reference_not_applicable,correct,wrong,wrong_safe,point,unknown,infeasible,not_applicable,correct_coverage,wrong_rate,wrong_safe_rate,unknown_rate,infeasible_rate,reference_coverage,reference_unknown_rate,reference_not_applicable_rate
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.4,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,110.66666666666667,0.0,0.0,0.0,0.0,0.011904761904761904,0.9880952380952381,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.45,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9999999999999996,108.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.9642857142857143,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.5,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,4.333333333333333,107.33333333333333,0.0,0.002976190476190476,0.0,0.0,0.038690476190476185,0.9583333333333333,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.55,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,5.000000000000001,106.66666666666667,0.0,0.002976190476190476,0.0,0.0,0.04464285714285715,0.9523809523809524,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.6,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,6.333333333333333,105.33333333333333,0.0,0.002976190476190476,0.0,0.0,0.05654761904761905,0.9404761904761905,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.65,112.0,112.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,8.666666666666666,102.00000000000001,0.0,0.011904761904761904,0.0,0.0,0.07738095238095237,0.9107142857142858,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.7,112.0,112.0,0.0,0.0,6.333333333333333,0.0,0.0,6.333333333333333,12.333333333333334,93.33333333333336,0.0,0.05654761904761905,0.0,0.0,0.11011904761904763,0.8333333333333336,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.75,112.0,112.0,0.0,0.0,8.0,0.0,0.0,8.0,12.0,91.99999999999999,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714,0.8214285714285713,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.8,112.0,112.0,0.0,0.0,11.333333333333334,0.0,0.0,11.333333333333334,12.0,88.66666666666667,0.0,0.10119047619047619,0.0,0.0,0.10714285714285714,0.7916666666666667,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.85,112.0,112.0,0.0,0.0,24.33333333333333,0.0,0.0,24.33333333333333,18.333333333333336,69.33333333333334,0.0,0.2172619047619047,0.0,0.0,0.16369047619047622,0.6190476190476192,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.9,112.0,112.0,0.0,0.0,44.33333333333334,0.0,0.0,44.33333333333334,25.000000000000004,42.66666666666666,0.0,0.3958333333333334,0.0,0.0,0.22321428571428575,0.3809523809523809,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,0.95,112.0,112.0,0.0,0.0,59.66666666666666,0.0,0.0,59.66666666666666,26.333333333333336,25.999999999999996,0.0,0.5327380952380951,0.0,0.0,0.23511904761904764,0.23214285714285712,1.0,0.0,0.0
C1,ALL,ALL,global_fixed,H04_sql_join_export,1.0,112.0,112.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.05,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.1,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.15,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.2,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.25,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.3,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,110.66666666666667,0.0,0.002976190476190476,0.0,0.0,0.008928571428571428,0.9880952380952381,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.35,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,110.66666666666667,0.0,0.002976190476190476,0.0,0.0,0.008928571428571428,0.9880952380952381,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.4,112.0,112.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,3.333333333333333,107.99999999999999,0.0,0.005952380952380952,0.0,0.0,0.02976190476190476,0.9642857142857142,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.45,112.0,112.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,4.666666666666666,106.66666666666667,0.0,0.005952380952380952,0.0,0.0,0.041666666666666664,0.9523809523809524,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.5,112.0,112.0,0.0,0.0,1.0,0.0,0.0,1.0,4.333333333333333,106.66666666666667,0.0,0.008928571428571428,0.0,0.0,0.038690476190476185,0.9523809523809524,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.55,112.0,112.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,4.333333333333333,106.0,0.0,0.01488095238095238,0.0,0.0,0.038690476190476185,0.9464285714285714,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.6,112.0,112.0,0.0,0.0,3.333333333333333,0.0,0.0,3.333333333333333,4.666666666666666,104.0,0.0,0.02976190476190476,0.0,0.0,0.041666666666666664,0.9285714285714286,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.65,112.0,112.0,0.0,0.0,4.666666666666667,0.0,0.0,4.666666666666667,5.333333333333333,101.99999999999999,0.0,0.04166666666666667,0.0,0.0,0.047619047619047616,0.9107142857142856,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.7,112.0,112.0,0.0,0.0,10.333333333333334,0.0,0.0,10.333333333333334,8.333333333333334,93.33333333333333,0.0,0.09226190476190477,0.0,0.0,0.0744047619047619,0.8333333333333333,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.75,112.0,112.0,0.0,0.0,12.333333333333332,0.0,0.0,12.333333333333332,7.666666666666667,91.99999999999999,0.0,0.1101190476190476,0.0,0.0,0.06845238095238096,0.8214285714285713,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.8,112.0,112.0,0.0,0.0,17.333333333333332,0.0,0.0,17.333333333333332,6.666666666666666,88.0,0.0,0.15476190476190474,0.0,0.0,0.05952380952380952,0.7857142857142857,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.85,112.0,112.0,0.0,0.0,29.0,0.0,0.0,29.0,12.333333333333334,70.66666666666666,0.0,0.25892857142857145,0.0,0.0,0.11011904761904763,0.6309523809523808,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.9,112.0,112.0,0.0,0.0,52.666666666666664,0.0,0.0,52.666666666666664,15.333333333333334,44.0,0.0,0.47023809523809523,0.0,0.0,0.13690476190476192,0.39285714285714285,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,0.95,112.0,112.0,0.0,0.0,68.66666666666667,0.0,0.0,68.66666666666667,18.0,25.333333333333332,0.0,0.6130952380952381,0.0,0.0,0.16071428571428573,0.2261904761904762,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D01_append_journal,1.0,112.0,112.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.05,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.1,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.15,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.2,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.25,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.3,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.35,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,111.33333333333333,0.0,0.0,0.0,0.0,0.005952380952380952,0.994047619047619,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.4,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.333333333333333,109.33333333333334,0.0,0.002976190476190476,0.0,0.0,0.020833333333333332,0.9761904761904763,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.45,112.0,112.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.9999999999999998,3.3333333333333335,106.66666666666667,0.0,0.017857142857142856,0.0,0.0,0.029761904761904764,0.9523809523809524,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.5,112.0,112.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,4.333333333333333,106.00000000000001,0.0,0.01488095238095238,0.0,0.0,0.038690476190476185,0.9464285714285715,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.55,112.0,112.0,0.0,0.0,1.9999999999999998,0.0,0.0,1.9999999999999998,4.666666666666667,105.33333333333334,0.0,0.017857142857142856,0.0,0.0,0.04166666666666667,0.9404761904761906,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.6,112.0,112.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,6.333333333333334,103.99999999999999,0.0,0.01488095238095238,0.0,0.0,0.056547619047619055,0.9285714285714285,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.65,112.0,112.0,0.0,0.0,3.6666666666666665,0.0,0.0,3.6666666666666665,7.666666666666666,100.66666666666667,0.0,0.03273809523809524,0.0,0.0,0.06845238095238095,0.8988095238095238,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.7,112.0,112.0,0.0,0.0,7.999999999999999,0.0,0.0,7.999999999999999,12.0,92.00000000000001,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714,0.8214285714285715,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.75,112.0,112.0,0.0,0.0,10.666666666666666,0.0,0.0,10.666666666666666,10.666666666666666,90.66666666666667,0.0,0.09523809523809523,0.0,0.0,0.09523809523809523,0.8095238095238095,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.8,112.0,112.0,0.0,0.0,15.666666666666666,0.0,0.0,15.666666666666666,8.333333333333332,88.0,0.0,0.13988095238095238,0.0,0.0,0.07440476190476189,0.7857142857142857,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.85,112.0,112.0,0.0,0.0,29.0,0.0,0.0,29.0,12.333333333333334,70.66666666666667,0.0,0.25892857142857145,0.0,0.0,0.11011904761904763,0.630952380952381,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.9,112.0,112.0,0.0,0.0,51.999999999999986,0.0,0.0,51.999999999999986,15.333333333333334,44.66666666666667,0.0,0.46428571428571414,0.0,0.0,0.13690476190476192,0.39880952380952384,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,0.95,112.0,112.0,0.0,0.0,69.99999999999999,0.0,0.0,69.99999999999999,16.666666666666664,25.333333333333332,0.0,0.6249999999999999,0.0,0.0,0.14880952380952378,0.2261904761904762,1.0,0.0,0.0
C1,ALL,ALL,metric_static,D03_render_report,1.0,112.0,112.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.05,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.1,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.15,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.2,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.25,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.3,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,110.66666666666667,0.0,0.0,0.0,0.0,0.011904761904761904,0.9880952380952381,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.35,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,110.66666666666667,0.0,0.0,0.0,0.0,0.011904761904761904,0.9880952380952381,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.4,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999998,110.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.9821428571428571,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.45,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,3.0,108.66666666666666,0.0,0.002976190476190476,0.0,0.0,0.026785714285714284,0.9702380952380951,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.5,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,4.333333333333333,107.33333333333334,0.0,0.002976190476190476,0.0,0.0,0.038690476190476185,0.9583333333333334,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.55,112.0,112.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,6.333333333333334,103.99999999999999,0.0,0.01488095238095238,0.0,0.0,0.056547619047619055,0.9285714285714285,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.6,112.0,112.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,7.666666666666667,102.66666666666667,0.0,0.01488095238095238,0.0,0.0,0.06845238095238096,0.9166666666666667,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.65,112.0,112.0,0.0,0.0,3.9999999999999996,0.0,0.0,3.9999999999999996,8.666666666666668,99.33333333333333,0.0,0.03571428571428571,0.0,0.0,0.0773809523809524,0.8869047619047619,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.7,112.0,112.0,0.0,0.0,10.666666666666666,0.0,0.0,10.666666666666666,11.333333333333332,90.00000000000001,0.0,0.09523809523809523,0.0,0.0,0.10119047619047618,0.8035714285714287,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.75,112.0,112.0,0.0,0.0,14.0,0.0,0.0,14.0,8.666666666666664,89.33333333333334,0.0,0.125,0.0,0.0,0.07738095238095236,0.7976190476190477,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.8,112.0,112.0,0.0,0.0,14.333333333333332,0.0,0.0,14.333333333333332,9.666666666666666,88.0,0.0,0.12797619047619047,0.0,0.0,0.08630952380952381,0.7857142857142857,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.85,112.0,112.0,0.0,0.0,27.0,0.0,0.0,27.0,14.333333333333334,70.66666666666666,0.0,0.24107142857142858,0.0,0.0,0.1279761904761905,0.6309523809523808,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.9,112.0,112.0,0.0,0.0,53.666666666666664,0.0,0.0,53.666666666666664,16.333333333333332,42.0,0.0,0.47916666666666663,0.0,0.0,0.14583333333333331,0.375,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,0.95,112.0,112.0,0.0,0.0,70.0,0.0,0.0,70.0,18.000000000000004,24.0,0.0,0.625,0.0,0.0,0.16071428571428575,0.21428571428571427,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H01_publish_directory,1.0,112.0,112.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.05,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.1,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.15,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.2,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.25,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.3,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.35,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.4,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,110.66666666666667,0.0,0.002976190476190476,0.0,0.0,0.008928571428571428,0.9880952380952381,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.45,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2.333333333333333,109.33333333333333,0.0,0.002976190476190476,0.0,0.0,0.020833333333333332,0.9761904761904762,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.5,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,4.333333333333333,107.33333333333331,0.0,0.002976190476190476,0.0,0.0,0.038690476190476185,0.9583333333333331,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.55,112.0,112.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,105.99999999999999,0.0,0.008928571428571428,0.0,0.0,0.044642857142857144,0.9464285714285713,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.6,112.0,112.0,0.0,0.0,4.333333333333333,0.0,0.0,4.333333333333333,4.333333333333333,103.33333333333333,0.0,0.038690476190476185,0.0,0.0,0.038690476190476185,0.9226190476190476,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.65,112.0,112.0,0.0,0.0,4.0,0.0,0.0,4.0,5.333333333333333,102.66666666666667,0.0,0.03571428571428571,0.0,0.0,0.047619047619047616,0.9166666666666667,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.7,112.0,112.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,94.00000000000001,0.0,0.08035714285714286,0.0,0.0,0.08035714285714286,0.8392857142857144,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.75,112.0,112.0,0.0,0.0,12.666666666666666,0.0,0.0,12.666666666666666,7.333333333333333,91.99999999999999,0.0,0.1130952380952381,0.0,0.0,0.06547619047619048,0.8214285714285713,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.8,112.0,112.0,0.0,0.0,17.0,0.0,0.0,17.0,6.999999999999999,88.0,0.0,0.15178571428571427,0.0,0.0,0.06249999999999999,0.7857142857142857,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.85,112.0,112.0,0.0,0.0,28.666666666666668,0.0,0.0,28.666666666666668,14.000000000000002,69.33333333333334,0.0,0.255952380952381,0.0,0.0,0.12500000000000003,0.6190476190476192,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.9,112.0,112.0,0.0,0.0,51.66666666666666,0.0,0.0,51.66666666666666,17.0,43.33333333333333,0.0,0.4613095238095237,0.0,0.0,0.15178571428571427,0.38690476190476186,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,0.95,112.0,112.0,0.0,0.0,70.66666666666667,0.0,0.0,70.66666666666667,17.333333333333332,24.0,0.0,0.630952380952381,0.0,0.0,0.15476190476190474,0.21428571428571427,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H02_inventory_reservation,1.0,112.0,112.0,0.0,0.0,112.0,0.0,0.0,112.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.0,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.05,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.1,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.15,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.2,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.25,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.3,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.35,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.4,112.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,109.33333333333334,0.0,0.0,0.0,0.0,0.023809523809523808,0.9761904761904763,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.45,112.0,112.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,4.333333333333333,107.33333333333334,0.0,0.002976190476190476,0.0,0.0,0.038690476190476185,0.9583333333333334,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.5,112.0,112.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,4.0,107.33333333333334,0.0,0.005952380952380952,0.0,0.0,0.03571428571428571,0.9583333333333334,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.55,112.0,112.0,0.0,0.0,1.0,0.0,0.0,1.0,5.666666666666666,105.33333333333333,0.0,0.008928571428571428,0.0,0.0,0.05059523809523809,0.9404761904761905,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.6,112.0,112.0,0.0,0.0,1.6666666666666665,0.0,0.0,1.6666666666666665,5.666666666666666,104.66666666666667,0.0,0.01488095238095238,0.0,0.0,0.05059523809523809,0.9345238095238095,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.65,112.0,112.0,0.0,0.0,4.333333333333333,0.0,0.0,4.333333333333333,5.0,102.66666666666664,0.0,0.038690476190476185,0.0,0.0,0.044642857142857144,0.9166666666666664,1.0,0.0,0.0
C1,ALL,ALL,metric_static,H03_manifest_package,0.7,112.0,112.0,0.0,0.0,10.999999999999998,0.0,0.0,10.999999999999998,8.333333333333334,92.66666666666664,0.0,0.0982142857142857,0.0,0.0,0.0744047619047619,0.8273809523809522,1.0,0.0,0.0
