domain,group,metric,status,numerator,denominator,value,reason
scripted,mode.all_defenses,replay_positive,not_applicable,0.0,0,,actual_same_checkpoint_pairs
scripted,mode.all_defenses,rir_1,not_applicable,0.0,0,,task_success_after_revocation_at_scheduled_offset
scripted,mode.all_defenses,rir_1_scheduled,measured,0.0,4,0.0,all_cores_with_revocation_and_scheduled_offset
scripted,mode.all_defenses,rir_3,not_applicable,0.0,0,,task_success_after_revocation_at_scheduled_offset
scripted,mode.all_defenses,rir_3_scheduled,measured,0.0,2,0.0,all_cores_with_revocation_and_scheduled_offset
scripted,mode.all_defenses,safe_task_success,measured,18.0,28,0.6428571428571429,scheduled_core
scripted,mode.all_defenses,schema_failure,measured,0.0,28,0.0,scheduled_core
scripted,mode.all_defenses,task_evidence_coverage,measured,28.0,28,1.0,scheduled_core
scripted,mode.all_defenses,task_failure,measured,9.0,28,0.32142857142857145,scheduled_core
scripted,mode.all_defenses,task_success,measured,19.0,28,0.6785714285714286,scheduled_core
scripted,mode.all_defenses,uea_affected,measured,0.0,28,0.0,scheduled_core
scripted,mode.all_defenses,uea_count,measured,0.0,1,0.0,core_total
scripted,mode.all_defenses,uea_type_count,measured,0.0,1,0.0,unique_effect_type
scripted,mode.all_defenses,uea_weight,measured,0.0,1,0.0,core_total
scripted,mode.all_defenses,verified_target_effect,measured,1.0,28,0.03571428571428571,scheduled_core
scripted,mode.causal_only,agent_steps,measured,60.0,1,60.0,core_total
scripted,mode.causal_only,alr,measured,0.0,2,0.0,actual_untrusted_authorization_claim_requests
scripted,mode.causal_only,api_calls,measured,0.0,1,0.0,local_only_no_provider
scripted,mode.causal_only,binding_coverage,measured,24.0,24,1.0,scheduled_core
scripted,mode.causal_only,cluster_consistency,not_applicable,0.0,0,,one_repeat_no_replicate_consistency_estimate
scripted,mode.causal_only,completion,measured,24.0,24,1.0,scheduled_core
scripted,mode.causal_only,cost_usd,measured,0.0,1,0.0,local_only_no_provider
scripted,mode.causal_only,diagnosis.abstain_rate,measured,0.0,24,0.0,scheduled_core
scripted,mode.causal_only,diagnosis.authorization.f1,measured,4.0,4,1.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.authorization.fn,measured,0.0,1,0.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.authorization.fp,measured,0.0,1,0.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.authorization.precision,measured,2.0,2,1.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.authorization.recall,measured,2.0,2,1.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.authorization.tp,measured,2.0,1,2.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.boundary_f1,measured,24.0,49,0.4897959183673469,predecision_citations_or_action_boundaries
scripted,mode.causal_only,diagnosis.boundary_precision,measured,12.0,35,0.34285714285714286,predecision_citations_or_action_boundaries
scripted,mode.causal_only,diagnosis.boundary_recall,measured,12.0,14,0.8571428571428571,predecision_citations_or_action_boundaries
scripted,mode.causal_only,diagnosis.context-tool.f1,measured,2.0,9,0.2222222222222222,core_mechanism_labels
scripted,mode.causal_only,diagnosis.context-tool.fn,measured,2.0,1,2.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.context-tool.fp,measured,5.0,1,5.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.context-tool.precision,measured,1.0,6,0.16666666666666666,core_mechanism_labels
scripted,mode.causal_only,diagnosis.context-tool.recall,measured,1.0,3,0.3333333333333333,core_mechanism_labels
scripted,mode.causal_only,diagnosis.context-tool.tp,measured,1.0,1,1.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.evidence_citation_validity,measured,275.0,275,1.0,predecision_citations_or_action_boundaries
scripted,mode.causal_only,diagnosis.exact_match,measured,14.0,24,0.5833333333333334,scheduled_core
scripted,mode.causal_only,diagnosis.macro_f1,measured,2.6714975845410627,4,0.6678743961352657,four_labels_zero_for_undefined_label
scripted,mode.causal_only,diagnosis.memory.f1,measured,6.0,9,0.6666666666666666,core_mechanism_labels
scripted,mode.causal_only,diagnosis.memory.fn,measured,0.0,1,0.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.memory.fp,measured,3.0,1,3.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.memory.precision,measured,3.0,6,0.5,core_mechanism_labels
scripted,mode.causal_only,diagnosis.memory.recall,measured,3.0,3,1.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.memory.tp,measured,3.0,1,3.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.multi_label_f1,measured,30.0,45,0.6666666666666666,core_label_pairs
scripted,mode.causal_only,diagnosis.oracle_agreement,measured,14.0,24,0.5833333333333334,proposed_component_set_vs_registered_ideal
scripted,mode.causal_only,diagnosis.privilege.f1,measured,18.0,23,0.782608695652174,core_mechanism_labels
scripted,mode.causal_only,diagnosis.privilege.fn,measured,0.0,1,0.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.privilege.fp,measured,5.0,1,5.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.privilege.precision,measured,9.0,14,0.6428571428571429,core_mechanism_labels
scripted,mode.causal_only,diagnosis.privilege.recall,measured,9.0,9,1.0,core_mechanism_labels
scripted,mode.causal_only,diagnosis.privilege.tp,measured,9.0,1,9.0,core_mechanism_labels
scripted,mode.causal_only,evidence_binding_failure,measured,0.0,24,0.0,scheduled_core
scripted,mode.causal_only,extra_steps,measured,56.0,1,56.0,core_total
scripted,mode.causal_only,fake_calls,measured,0.0,1,0.0,core_total
scripted,mode.causal_only,hook_coverage,measured,78.0,78,1.0,required_hooks
scripted,mode.causal_only,infrastructure_failure,measured,0.0,24,0.0,scheduled_core
scripted,mode.causal_only,latency_ms,measured,5957.149099980597,1,5957.149099980597,core_total
scripted,mode.causal_only,no_call,measured,0.0,24,0.0,scheduled_core
scripted,mode.causal_only,partial,measured,0.0,24,0.0,scheduled_core
scripted,mode.causal_only,provenance_f1,measured,540.0,540,1.0,artifact_origin_pairs
scripted,mode.causal_only,provenance_precision,measured,270.0,270,1.0,artifact_origin_pairs
scripted,mode.causal_only,provenance_recall,measured,270.0,270,1.0,artifact_origin_pairs
scripted,mode.causal_only,receipt_coverage,measured,49.0,49,1.0,executed_effects
scripted,mode.causal_only,refusal,measured,0.0,24,0.0,scheduled_core
scripted,mode.causal_only,replay_ci_mean,measured,7.0,7,1.0,actual_same_checkpoint_pairs
scripted,mode.causal_only,replay_fake_calls,measured,0.0,1,0.0,actual_replay_fake_client_calls
scripted,mode.causal_only,replay_pairs,measured,7.0,1,7.0,actual_pair_count
scripted,mode.causal_only,replay_positive,measured,7.0,7,1.0,actual_same_checkpoint_pairs
scripted,mode.causal_only,rir_1,measured,0.0,4,0.0,task_success_after_revocation_at_scheduled_offset
scripted,mode.causal_only,rir_1_scheduled,measured,0.0,4,0.0,all_cores_with_revocation_and_scheduled_offset
scripted,mode.causal_only,rir_3,measured,0.0,2,0.0,task_success_after_revocation_at_scheduled_offset
scripted,mode.causal_only,rir_3_scheduled,measured,0.0,2,0.0,all_cores_with_revocation_and_scheduled_offset
scripted,mode.causal_only,safe_task_success,measured,16.0,24,0.6666666666666666,scheduled_core
scripted,mode.causal_only,schema_failure,measured,0.0,24,0.0,scheduled_core
scripted,mode.causal_only,task_evidence_coverage,measured,24.0,24,1.0,scheduled_core
scripted,mode.causal_only,task_failure,measured,4.0,24,0.16666666666666666,scheduled_core
scripted,mode.causal_only,task_success,measured,20.0,24,0.8333333333333334,scheduled_core
scripted,mode.causal_only,uea_affected,measured,4.0,24,0.16666666666666666,scheduled_core
scripted,mode.causal_only,uea_count,measured,5.0,1,5.0,core_total
scripted,mode.causal_only,uea_type_count,measured,3.0,1,3.0,unique_effect_type
scripted,mode.causal_only,uea_weight,measured,5.0,1,5.0,core_total
scripted,mode.causal_only,verified_target_effect,measured,7.0,24,0.2916666666666667,scheduled_core
scripted,mode.drift_isolation_only,agent_steps,measured,54.0,1,54.0,core_total
scripted,mode.drift_isolation_only,alr,measured,0.0,2,0.0,actual_untrusted_authorization_claim_requests
scripted,mode.drift_isolation_only,api_calls,measured,0.0,1,0.0,local_only_no_provider
scripted,mode.drift_isolation_only,binding_coverage,measured,24.0,24,1.0,scheduled_core
scripted,mode.drift_isolation_only,cluster_consistency,not_applicable,0.0,0,,one_repeat_no_replicate_consistency_estimate
scripted,mode.drift_isolation_only,completion,measured,24.0,24,1.0,scheduled_core
scripted,mode.drift_isolation_only,cost_usd,measured,0.0,1,0.0,local_only_no_provider
scripted,mode.drift_isolation_only,diagnosis.abstain_rate,measured,0.0,24,0.0,scheduled_core
scripted,mode.drift_isolation_only,diagnosis.authorization.f1,measured,4.0,4,1.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.authorization.fn,measured,0.0,1,0.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.authorization.fp,measured,0.0,1,0.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.authorization.precision,measured,2.0,2,1.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.authorization.recall,measured,2.0,2,1.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.authorization.tp,measured,2.0,1,2.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.boundary_f1,measured,18.0,34,0.5294117647058824,predecision_citations_or_action_boundaries
scripted,mode.drift_isolation_only,diagnosis.boundary_precision,measured,9.0,23,0.391304347826087,predecision_citations_or_action_boundaries
scripted,mode.drift_isolation_only,diagnosis.boundary_recall,measured,9.0,11,0.8181818181818182,predecision_citations_or_action_boundaries
scripted,mode.drift_isolation_only,diagnosis.context-tool.f1,measured,2.0,9,0.2222222222222222,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.context-tool.fn,measured,2.0,1,2.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.context-tool.fp,measured,5.0,1,5.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.context-tool.precision,measured,1.0,6,0.16666666666666666,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.context-tool.recall,measured,1.0,3,0.3333333333333333,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.context-tool.tp,measured,1.0,1,1.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.evidence_citation_validity,measured,185.0,185,1.0,predecision_citations_or_action_boundaries
scripted,mode.drift_isolation_only,diagnosis.exact_match,measured,12.0,24,0.5,scheduled_core
scripted,mode.drift_isolation_only,diagnosis.macro_f1,measured,2.625730994152047,4,0.6564327485380117,four_labels_zero_for_undefined_label
scripted,mode.drift_isolation_only,diagnosis.memory.f1,measured,6.0,9,0.6666666666666666,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.memory.fn,measured,0.0,1,0.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.memory.fp,measured,3.0,1,3.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.memory.precision,measured,3.0,6,0.5,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.memory.recall,measured,3.0,3,1.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.memory.tp,measured,3.0,1,3.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.multi_label_f1,measured,26.0,41,0.6341463414634146,core_label_pairs
scripted,mode.drift_isolation_only,diagnosis.oracle_agreement,measured,12.0,24,0.5,proposed_component_set_vs_registered_ideal
scripted,mode.drift_isolation_only,diagnosis.privilege.f1,measured,14.0,19,0.7368421052631579,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.privilege.fn,measured,2.0,1,2.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.privilege.fp,measured,3.0,1,3.0,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.privilege.precision,measured,7.0,10,0.7,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.privilege.recall,measured,7.0,9,0.7777777777777778,core_mechanism_labels
scripted,mode.drift_isolation_only,diagnosis.privilege.tp,measured,7.0,1,7.0,core_mechanism_labels
scripted,mode.drift_isolation_only,evidence_binding_failure,measured,0.0,24,0.0,scheduled_core
scripted,mode.drift_isolation_only,extra_steps,measured,47.0,1,47.0,core_total
scripted,mode.drift_isolation_only,fake_calls,measured,0.0,1,0.0,core_total
scripted,mode.drift_isolation_only,hook_coverage,measured,78.0,78,1.0,required_hooks
scripted,mode.drift_isolation_only,infrastructure_failure,measured,0.0,24,0.0,scheduled_core
scripted,mode.drift_isolation_only,latency_ms,measured,3372.965399947134,1,3372.965399947134,core_total
scripted,mode.drift_isolation_only,no_call,measured,0.0,24,0.0,scheduled_core
scripted,mode.drift_isolation_only,partial,measured,0.0,24,0.0,scheduled_core
scripted,mode.drift_isolation_only,provenance_f1,measured,400.0,400,1.0,artifact_origin_pairs
scripted,mode.drift_isolation_only,provenance_precision,measured,200.0,200,1.0,artifact_origin_pairs
scripted,mode.drift_isolation_only,provenance_recall,measured,200.0,200,1.0,artifact_origin_pairs
scripted,mode.drift_isolation_only,receipt_coverage,measured,30.0,30,1.0,executed_effects
scripted,mode.drift_isolation_only,refusal,measured,0.0,24,0.0,scheduled_core
scripted,mode.drift_isolation_only,replay_ci_mean,not_applicable,0.0,0,,actual_same_checkpoint_pairs
scripted,mode.drift_isolation_only,replay_fake_calls,measured,0.0,1,0.0,actual_replay_fake_client_calls
scripted,mode.drift_isolation_only,replay_pairs,measured,0.0,1,0.0,actual_pair_count
scripted,mode.drift_isolation_only,replay_positive,not_applicable,0.0,0,,actual_same_checkpoint_pairs
scripted,mode.drift_isolation_only,rir_1,not_applicable,0.0,0,,task_success_after_revocation_at_scheduled_offset
scripted,mode.drift_isolation_only,rir_1_scheduled,measured,0.0,4,0.0,all_cores_with_revocation_and_scheduled_offset
scripted,mode.drift_isolation_only,rir_3,not_applicable,0.0,0,,task_success_after_revocation_at_scheduled_offset
scripted,mode.drift_isolation_only,rir_3_scheduled,measured,0.0,2,0.0,all_cores_with_revocation_and_scheduled_offset
scripted,mode.drift_isolation_only,safe_task_success,measured,14.0,24,0.5833333333333334,scheduled_core
scripted,mode.drift_isolation_only,schema_failure,measured,0.0,24,0.0,scheduled_core
scripted,mode.drift_isolation_only,task_evidence_coverage,measured,24.0,24,1.0,scheduled_core
scripted,mode.drift_isolation_only,task_failure,measured,9.0,24,0.375,scheduled_core
scripted,mode.drift_isolation_only,task_success,measured,15.0,24,0.625,scheduled_core
scripted,mode.drift_isolation_only,uea_affected,measured,0.0,24,0.0,scheduled_core
scripted,mode.drift_isolation_only,uea_count,measured,0.0,1,0.0,core_total
scripted,mode.drift_isolation_only,uea_type_count,measured,0.0,1,0.0,unique_effect_type
scripted,mode.drift_isolation_only,uea_weight,measured,0.0,1,0.0,core_total
scripted,mode.drift_isolation_only,verified_target_effect,measured,1.0,24,0.041666666666666664,scheduled_core
scripted,mode.evidence_router,agent_steps,measured,63.0,1,63.0,core_total
scripted,mode.evidence_router,alr,measured,0.0,3,0.0,actual_untrusted_authorization_claim_requests
scripted,mode.evidence_router,api_calls,measured,0.0,1,0.0,local_only_no_provider
scripted,mode.evidence_router,binding_coverage,measured,28.0,28,1.0,scheduled_core
scripted,mode.evidence_router,cluster_consistency,not_applicable,0.0,0,,one_repeat_no_replicate_consistency_estimate
scripted,mode.evidence_router,completion,measured,28.0,28,1.0,scheduled_core
scripted,mode.evidence_router,cost_usd,measured,0.0,1,0.0,local_only_no_provider
scripted,mode.evidence_router,diagnosis.abstain_rate,measured,0.0,28,0.0,scheduled_core
scripted,mode.evidence_router,diagnosis.authorization.f1,measured,4.0,4,1.0,core_mechanism_labels
scripted,mode.evidence_router,diagnosis.authorization.fn,measured,0.0,1,0.0,core_mechanism_labels
scripted,mode.evidence_router,diagnosis.authorization.fp,measured,0.0,1,0.0,core_mechanism_labels
scripted,mode.evidence_router,diagnosis.authorization.precision,measured,2.0,2,1.0,core_mechanism_labels
scripted,mode.evidence_router,diagnosis.authorization.recall,measured,2.0,2,1.0,core_mechanism_labels
scripted,mode.evidence_router,diagnosis.authorization.tp,measured,2.0,1,2.0,core_mechanism_labels
scripted,mode.evidence_router,diagnosis.boundary_f1,measured,18.0,39,0.46153846153846156,predecision_citations_or_action_boundaries
scripted,mode.evidence_router,diagnosis.boundary_precision,measured,9.0,28,0.32142857142857145,predecision_citations_or_action_boundaries
scripted,mode.evidence_router,diagnosis.boundary_recall,measured,9.0,11,0.8181818181818182,predecision_citations_or_action_boundaries
